smiles,y_recorded,p_active_oof,chembl_id,review_note
C[N+]1(C)CCN(c2ccccc2)CC1.[I-],0,0.5582022666931152,CHEMBL47814,
Brc1c(NC2=NCCN2)ccc2nccnc12,0,0.5583850741386414,CHEMBL844,
O=C1OCc2cc(-n3cccc3)ccc21,0,0.5583865642547607,CHEMBL1522106,
c1ccc2ncc(-c3nc4c([nH]3)CCNC4)cc2c1,0,0.5584267973899841,CHEMBL4532873,
Cn1c(CNNC(=O)Cc2cccc3ccccc23)cc2ccccc21,0,0.5586034059524536,CHEMBL4552787,
Cn1c(N)nc2cc(F)ccc21,0,0.5589168667793274,CHEMBL4579461,
CCN1C(=O)c2cccc3c(-c4c[n+](CCN5CCCNCCN(CC[n+]6cc(COc7ccc8c(c7)CC[C@@H]7[C@@H]8CC[C@]8(C)C(=O)CC[C@@H]78)[nH]n6)CCCNCC5)n[nH]4)ccc(c23)C1=O.[O-][Cl+3]([O-])([O-])[O-].[O-][Cl+3]([O-])([O-])[O-].[Zn+2],0,0.5589529871940613,CHEMBL4560753,
NC(c1ccc(Cl)cc1)c1ncon1,0,0.5591875314712524,CHEMBL4544526,
Nc1ccc(/C=C/c2ccc3ncccc3c2)cc1,0,0.5592344403266907,CHEMBL1875040,
Nc1nc(N)c(/C=N/c2ccc(Br)cc2)c(Nc2ccc(Br)cc2)n1,0,0.5596829652786255,CHEMBL1969492,
Nc1ccc(Br)c(=O)[nH]1,0,0.5600296258926392,CHEMBL4593800,
CS(=O)(=O)N1CCSc2ccc(Cl)cc21,0,0.5601028800010681,CHEMBL4554405,
Clc1ccc(-c2nnc3cncc(OCCc4ccccc4)n23)cc1,0,0.5605158805847168,CHEMBL3832883,
Cc1ccc(C(=O)NC(C(N)=O)c2ccc(Cl)cc2)o1,0,0.5606118440628052,CHEMBL4525334,
O=C(NCc1ccccc1)c1nc([N+](=O)[O-])c[nH]1,0,0.5612539649009705,CHEMBL4435915,
Nc1ccc(/N=N/c2ccccc2Cl)c(N)n1,0,0.5613732933998108,CHEMBL4296887,
NC(c1ccccc1)C(F)F,0,0.5614137053489685,CHEMBL4540688,
CC(=O)NCCNCc1cc(O)c2cc(F)ccc2n1,0,0.561719536781311,CHEMBL4565709,
NC(=O)[C@H](Cc1ccccc1)NC(=O)c1c(F)c(F)c(F)c(F)c1F,0,0.5619150996208191,CHEMBL4524643,
CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)NNCc1ccccc1,0,0.5622942447662354,CHEMBL4545909,
CCCCn1c(OC(=S)N(CC)CC)cc(C)nc1=S,0,0.5623135566711426,CHEMBL1873690,
Cc1cc(NC(=O)c2ccccc2)nc(C)n1,0,0.5623611807823181,CHEMBL1327604,
CNC(=O)C1Cc2c([nH]c3cc(Cl)ccc23)C2(CCN(CCc3ccccc3)CC2)N1,0,0.562386691570282,CHEMBL587398,
CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,0,0.5626291632652283,CHEMBL1483,
NC(=O)/C(=C\c1ccncc1)c1cccc2ccccc12,0,0.5626721382141113,CHEMBL1493707,
CC(=O)OC1C=CCC2C(=O)c3cccc(O)c3C(O)C12,0,0.5627476572990417,CHEMBL2139697,
Cc1cnc2c(c1)NC(=O)CC(C)N2,0,0.5631853938102722,CHEMBL4562921,
NC(=O)c1ncc([N+](=O)[O-])[nH]1,0,0.5632861852645874,CHEMBL3902411,
COc1cc(C)cc(OC)c1O,0,0.5634803175926208,CHEMBL205268,
CCOC(=O)Nc1ccc(C(=O)/C=C/c2ccccc2)cc1,0,0.5648912191390991,CHEMBL1538850,
Cn1c(=O)c2c(ncn2CCOC(=O)C(C)(C)Oc2ccc(Cl)cc2)n(C)c1=O,0,0.5649100542068481,CHEMBL1318939,
O=C(Nc1ccccn1)c1ccc(-n2cnnn2)cc1,0,0.5649798512458801,CHEMBL4535767,
CC(=O)OCCn1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21,0,0.5650678277015686,CHEMBL1367036,
CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,0,0.565121054649353,CHEMBL622,
Cc1ccc2cccc(OCCN)c2n1,0,0.5651695132255554,CHEMBL4572565,
N#CCC1(O)CN(S(=O)(=O)/C=C/c2ccc(Cl)cc2)C1,0,0.5652074813842773,CHEMBL4572579,
CC(C)CC(NC=O)C(=O)O.COc1cc2c(cc1OC)C13CCN4CC5=CCOC6CC(=O)N2C1C6C5CC43,0,0.5654110312461853,CHEMBL1876073,
Cl.N=C(N)NC(=O)c1nc(Cl)c(N)nc1N.O.O,0,0.5654447078704834,CHEMBL1398126,
Cc1cc(OC(F)F)c(C2NC(=O)CN2C)cc1C,0,0.5654699206352234,CHEMBL4532416,
NC(=O)c1cc(N2CCOCC2)nc2ccc(F)cc12,0,0.5656028389930725,CHEMBL4564965,
O=C(O)C(c1ccccc1)C1(O)CCCCC1,0,0.5656591653823853,CHEMBL1864499,
NC(N)=Nc1nc(-c2csc3ccccc23)cs1,0,0.5657424926757812,CHEMBL4588857,
CCNc1nc(Cl)nc(-c2cn(-c3ccccc3)c3ccccc23)n1,0,0.565836489200592,CHEMBL1557270,
O=C(Cc1ccccc1)N/N=C/c1c[nH]c2ccccc12,0,0.5663254857063293,CHEMBL4568707,
Cc1n[nH]c2c([N+](=O)[O-])c(=O)[nH]c(=O)n12,0,0.56650710105896,CHEMBL4297003,
Cn1c(NC(=O)c2ccccc2I)cc(=O)n(C)c1=O,0,0.5666494965553284,CHEMBL4530107,
COc1cc2c(=O)n3c4c(cccc4c2cc1OC)CC3,0,0.5670211315155029,CHEMBL4296894,
CN(CC(=O)O)Cc1oc(CO)cc(=O)c1O,0,0.5670852661132812,CHEMBL1732858,
Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,0,0.5672000646591187,CHEMBL741,
CC(C)NC(=O)c1nnn(-c2cccc(Br)c2)c1N,0,0.5673906803131104,CHEMBL4534913,
O=C(NC1(c2nnc[nH]2)CCC1)c1ccc(Cl)cn1,0,0.5675327777862549,CHEMBL4570551,
O=C(Nc1ccc(F)cc1)OCCOc1ccc([N+](=O)[O-])cc1,0,0.5675384998321533,CHEMBL1527522,
[Cl-].c1ccc(-c2nn(-c3ccccc3)[n+](-c3ccccc3)n2)cc1,0,0.5675567388534546,CHEMBL401540,
CC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3C=C(C)C4=Cc5c(cnn5-c5ccccc5)C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0,0.5676220059394836,CHEMBL4296856,
CC12C(=O)C=CCC1=CCC1C2CCC2(O)C(=O)OC3(C)C4CC5(C)C(COC16OC23C5C6=O)C(=O)O4,0,0.5678014159202576,CHEMBL4296868,
OCc1noc(-c2ccccc2)n1,0,0.5679608583450317,CHEMBL4585238,
CCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,0,0.5679781436920166,CHEMBL1511,
Nc1cc([N+](=O)[O-])ccc1N1C(=O)CCCC1=O,0,0.5682253241539001,CHEMBL1409844,
c1ccc(-c2nc3c([nH]2)CCNC3)cc1,0,0.5682734251022339,CHEMBL4587604,
CC1(c2ccc3ccccc3c2)CCC(=O)O1,0,0.568352460861206,CHEMBL2134618,
C[C@]12CC[C@@](c3ccc4ccccc4c3)(O1)[C@H]1C=C[C@H](OC(=O)c3ccccc3)[C@H]12,0,0.568356454372406,CHEMBL4584972,
OCC1CCN(Cc2cc(F)cc3cccnc23)CC1,0,0.568476676940918,CHEMBL4539835,
NCc1ccc2c(N)noc2c1,0,0.5687649846076965,CHEMBL4521313,
C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5.Cl,0,0.5688996315002441,CHEMBL1718,
CC(Oc1ccc(Cl)cc1)C(=O)N(C)C,0,0.5689026117324829,CHEMBL4573565,
C[C@]12CC[C@@H](O1)[C@H]1C=C[C@H](OC(=O)c3ccccc3)[C@H]12,0,0.5689697265625,CHEMBL4520577,
Nc1ncc(-c2ccccc2)o1,0,0.5694653391838074,CHEMBL4525862,
Cc1ccc2nc(Cl)c(C=O)cc2c1,0,0.5695351958274841,CHEMBL4586679,
CC(C)(C)c1ccc2c(c1)C(N)C(=O)N2,0,0.5695804953575134,CHEMBL4582798,
O=C1CC(OC(=O)c2cccc(F)c2)CN1,0,0.5695938467979431,CHEMBL4563633,
CC(NC(=O)c1ncc([N+](=O)[O-])[nH]1)c1ccc(F)cc1,0,0.5699015259742737,CHEMBL3984994,
CN1CCCC1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1.O=C(O)/C=C/C(=O)O,0,0.569927990436554,CHEMBL4574221,
NC(=O)c1ccc(-c2ccc(F)cc2)o1,0,0.5700756907463074,CHEMBL4575733,
Cc1[nH]c2ccc(C(N)=O)cc2c1C,0,0.5701614022254944,CHEMBL4531230,
CC(N)(Cc1ccc(O)c(O)c1)C(=O)O,0,0.5702135562896729,CHEMBL718,
CC(=O)OCCn1c([N+](=O)[O-])cnc1/C=[N+](\[O-])C1CCCCC1,0,0.5702555775642395,CHEMBL4064490,
CS(=O)(=O)c1ccccc1C(=O)Nc1ccccc1,0,0.5704275369644165,CHEMBL3793157,
CCCCCc1cc(O)cc2c1Oc1cc(O)cc(C(=O)CCCC)c1C(=O)O2,0,0.570837140083313,CHEMBL368810,
CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,0,0.570895791053772,CHEMBL54440,
Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,0,0.5709400773048401,CHEMBL1172,
NC1=NC(=O)C(c2ccccc2)O1,0,0.5709694027900696,CHEMBL1177,
O=C(Nc1ccccc1)Nc1ccccn1,0,0.5711537599563599,CHEMBL143703,
CCCCCc1cc(O)nc(S)n1,0,0.5718872547149658,CHEMBL1485639,
O=C(NCCSC(F)(F)F)Nc1cccc2[nH]nnc12,0,0.5723598003387451,CHEMBL4587434,
CC1CC(C)(C)NC1=O,0,0.5724874138832092,CHEMBL4591767,
CC(CO)(CO)NC(=O)c1ccc(-c2ccccc2)o1,0,0.5724912881851196,CHEMBL4562033,
COc1ccccc1NC(=O)Oc1cccc(OC(=O)c2ccccc2)c1,0,0.5725874900817871,CHEMBL1597981,
N#CC1=C(Nc2ccccc2Cl)SC(c2ccncc2)NC1=O,0,0.5726507902145386,CHEMBL2356774,
C#CCOCC1CN(c2ccccc2)C(=O)O1,0,0.5726804733276367,CHEMBL1900389,
CCC(=O)[N-]S(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1.[Na+],0,0.5726929306983948,CHEMBL296913,
Cc1nc(Nc2ccccc2)c2cnn(-c3ccccc3)c2n1,0,0.5726988315582275,CHEMBL2282841,
Cc1cnc2c(N)cc(C)c(C)c2c1,0,0.5727922916412354,CHEMBL2361855,
CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,0,0.5729634165763855,CHEMBL1272,
CC(Cc1ccc(O)c(O)c1)(NN)C(=O)O.O,0,0.5732241272926331,CHEMBL71946,
CCOC(=O)/C(C#N)=C\c1ccc(Cl)cc1,0,0.5732725858688354,CHEMBL4521154,
OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,0,0.5732836723327637,CHEMBL932,
CCCN=C(S)Nc1ccccc1,0,0.5735064744949341,CHEMBL1341096,
COc1ccc(OC)c(NC(=O)c2ccccn2)c1,0,0.5739660859107971,CHEMBL4522011,
Cl.O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,0,0.5740578174591064,CHEMBL1200827,
c1ccc2c(c1)Nc1cc3ccccc3cc1S2,0,0.5742165446281433,CHEMBL1450360,
c1ccc(C2=NN=C(NC3CC3)SC2)cc1,0,0.5742658376693726,CHEMBL1580774,
O=S1(=O)CCCC1CNCc1cccc2cccnc12,0,0.5744327306747437,CHEMBL4581110,
Oc1ccnc(Nc2ccc(Cl)cc2)n1,0,0.5748437643051147,CHEMBL1606404,
Oc1ccc(-c2nnc[nH]2)cc1,0,0.575031042098999,CHEMBL4580538,
Cc1cc([N+](=O)[O-])ccc1-c1ccccc1N(C)c1ccccc1,0,0.5754157900810242,CHEMBL4565021,
O=C1CC[C@@H](C(=O)N2CSC[C@H]2C(=O)O)N1,0,0.57555091381073,CHEMBL1488165,
C[C@]1(O)CCN(c2nnc(-c3ccccc3)s2)C[C@@H]1O,0,0.5756644606590271,CHEMBL4570839,
NC(=O)c1cc(Br)ccc1OCCOc1ccccc1,0,0.5758499503135681,CHEMBL3637862,
CCOC(=O)c1cnc(SC2CCOC2=O)nc1N,0,0.5758848190307617,CHEMBL4539649,
CNC(=O)C1(c2cccc(Cl)c2)CC1,0,0.5761274099349976,CHEMBL4544995,
COc1ccc(OC)c2nc(Cl)c(C=O)cc12,0,0.5765820741653442,CHEMBL4520464,
COCc1cc(=O)c2cc(F)ccc2[nH]1,0,0.5766366124153137,CHEMBL4542568,
NC(Cc1ccc(F)c(F)c1)C(=O)O.O=C(O)C(F)(F)F,0,0.5767256021499634,CHEMBL4527951,
Cc1nc2ccc(NC(=O)C3=NNC(=O)CC3)cc2s1,0,0.5771929025650024,CHEMBL4553167,
O=C1c2ccccc2NC(c2cc(Cl)cc(Cl)c2O)N1CCc1ccccn1,0,0.5775010585784912,CHEMBL1977198,
COC(=O)C(C)(CNC(C)=O)c1ccccc1,0,0.5778310298919678,CHEMBL4564771,
N#Cc1cc(C#N)c(N2CCC(Cc3ccccc3)CC2)nc1N,0,0.5781584978103638,CHEMBL1214956,
CC(N)C(=O)Nc1ccccc1,0,0.5781863331794739,CHEMBL1161345,
COc1cccc(OCC(O)CN2CCN(c3ccccc3)CC2)c1,0,0.5790984630584717,CHEMBL1491813,
COC1C(=O)CCC2(CO2)C1(O)C1(C)OC1CC=C(C)C,0,0.5792500972747803,CHEMBL1978199,
CC(=O)Nc1ccc(S(=O)(=O)N/N=c2/sc3ccccc3n2C)cc1N,0,0.5792866945266724,CHEMBL4297013,
Cc1c[nH]c2ccccc2c1=N,0,0.5793072581291199,CHEMBL4569418,
O=C1Nc2ccccc2C1O,0,0.5794221758842468,CHEMBL2152717,
COc1ccc2c(c1)cc(CNc1ccccc1)n2C,0,0.5794755220413208,CHEMBL4533480,
Cc1ncc(CNc2ccc(Cl)cc2)c(N)n1,0,0.5796165466308594,CHEMBL4586152,
CC(C)C[C@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(=O)O,0,0.5797614455223083,CHEMBL29292,
Cc1cccc(Nc2ccccc2C(=O)O)c1C,0,0.5797978043556213,CHEMBL686,
O=C1C=CC(=O)N1c1cccc(F)c1,0,0.5798556208610535,CHEMBL574358,
COc1cccc(C(=N)Nc2cc(C(=O)Nc3cc(C(=O)NCCC(=N)N)n(C)c3)n(C)c2)c1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,0,0.5798673033714294,CHEMBL4580846,
Cn1c(=O)c2c(nc(Cc3ccccc3)n2C)n(C)c1=O,0,0.5798892378807068,CHEMBL483661,
CCCCOc1ccc(OC(=O)Nc2cc(Cl)ccc2OC)cc1,0,0.5803824067115784,CHEMBL1603709,
NS(=O)(=O)c1ccc2[nH]c(=O)oc2c1,0,0.5803984999656677,CHEMBL4554926,
CC12CCC(C(NC(=S)NN)C1=O)C2(C)C,0,0.58048415184021,CHEMBL1901837,
N=C(N)Nc1ccc(NC(=N)N)cc1,0,0.5805281400680542,CHEMBL1188912,
Cn1cnc([N+](=O)[O-])c1Sc1nc[nH]n1,0,0.5805442333221436,CHEMBL90089,
O=C(Nc1cccc(Cl)c1F)c1cncc2nnc(-c3ccc(OC(F)F)cc3)n12,0,0.580633282661438,CHEMBL3832895,
CCCC(=O)N(C)Cc1cc2ccccc2nc1O,0,0.5806371569633484,CHEMBL4568690,
O=C1N(Cc2cc3ccccc3s2)CC2CN(Cc3ccccc3)CCN12,0,0.5808590054512024,CHEMBL578464,
CC1(C)c2ccccc2-c2nc3ccccc3cc2C1O,0,0.5808669328689575,CHEMBL1580201,
C[C@@H]1CN(CCCn2c3ccccc3c3ccccc32)C[C@H](C)N1.Cl.O,0,0.5810720324516296,CHEMBL1488731,
Cn1ccnc1C1C(C#N)=C(N)Oc2c1ccc1cccnc21,0,0.5811034440994263,CHEMBL4593794,
COc1cc(NC(C)=O)c2ncccc2c1Br,0,0.5812933444976807,CHEMBL2138649,
O=C1CC(CNc2ncccn2)c2ccccc2N1,0,0.5814623832702637,CHEMBL4549984,
COc1cc(C)c(S(=O)(=O)N2C[C@@H](O)[C@@H](O)C2)cc1C,0,0.5815927386283875,CHEMBL4592306,
O=C1c2ccccc2C(=O)c2c(Nc3ccc(CCO)cc3)ccc(O)c21,0,0.5816263556480408,CHEMBL1509338,
COc1ccccc1/C=C(\C#N)C(=O)O,0,0.5817638039588928,CHEMBL1765376,
Cc1c(C(=O)c2ccccc2)c2ccccc2n1C,0,0.5819138288497925,CHEMBL1331449,
O=S(=O)(CCO)Cc1ccccc1Oc1ccccc1,0,0.5823836922645569,CHEMBL4578730,
COc1ccc(C(F)(F)F)cn1,0,0.5824721455574036,CHEMBL4565654,
CSC1=NC2(CC2c2ccccc2)C(=O)N1C,0,0.5824903845787048,CHEMBL4574052,
CNCC(=O)Nc1cccc2ccccc12,0,0.5825295448303223,CHEMBL4593584,
CC(C)Oc1ccc(C(=O)O)cc1,0,0.5829325318336487,CHEMBL1490033,
Clc1ccc(Cn2c(-c3cscn3)nc3ccccc32)cn1,0,0.5830647349357605,CHEMBL4525394,
COc1cc(NC(C)=O)c2ncccc2c1NC(C)=O,0,0.5832234621047974,CHEMBL1328718,
O=C(c1ccc(Cl)nc1)c1cccs1,0,0.5833714008331299,CHEMBL1891303,
N#Cc1cc(C#N)c(N2CCCCC2)nc1Cl,0,0.5835736989974976,CHEMBL1215103,
Cc1ccc(C(O)SNNc2ncnc3c2cnn3-c2ccccc2)cc1,0,0.5838258862495422,CHEMBL4551556,
Cl.ClCc1ccncc1,0,0.5842710733413696,CHEMBL4593693,
CCCCCOc1ccc(N2C(=O)C(C)CNC2=S)cc1,0,0.5842894315719604,CHEMBL1305088,
Cc1cc(NCCO)nc2ccccc12,0,0.5843208432197571,CHEMBL4558073,
N#CC(C#N)=Cc1ccc([N+](=O)[O-])cc1,0,0.5850975513458252,CHEMBL1986426,
CNS(=O)(=O)c1cccc2nonc12,0,0.585196852684021,CHEMBL4586382,
Cc1ccc2[nH]c(CN3CCC(O)C3)cc(=O)c2c1,0,0.5852822065353394,CHEMBL4578376,
COC(=O)c1ccc(F)cc1NS(=O)(=O)c1cccc(-c2cnn(Cc3ccccc3)c2)c1,0,0.5855956673622131,CHEMBL3637931,
CC1CN(c2nc(-c3ccccc3)ns2)CCS1(=O)=O,0,0.5862393379211426,CHEMBL4578503,
COc1cc(C2CC2(N)C(=O)O)ccc1O,0,0.5862700939178467,CHEMBL4568557,
Cc1c(C(=O)NC2=NCCS2)oc2ccccc12,0,0.5863412618637085,CHEMBL1496401,
N#Cc1ccccc1-c1ccc(Cn2c(-c3cscn3)nc3ccccc32)cc1,0,0.5865265130996704,CHEMBL4537370,
CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1ccc(Cl)cc1)CCCCC3,0,0.5869014263153076,CHEMBL2234540,
Nc1c2c(nc3ccccc13)CCN(Cc1ccccc1)C2,0,0.5880848169326782,CHEMBL1349479,
CN1CCN(c2nccc3[nH]c(-c4cccc(F)c4)cc23)CC1,0,0.5881731510162354,CHEMBL3637875,
O=C(Nc1ccc(O)c(C(=O)O)c1)Oc1ccccc1,0,0.5883317589759827,CHEMBL1507500,
COc1ccc(/C=C/c2ccc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCC(=N)N)n(C)c4)n(C)c3)cn2)cc1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,0,0.5886059403419495,CHEMBL4527709,
CC(=O)NC(=Cc1ccccc1)C(=O)O,0,0.5890836119651794,CHEMBL4583632,
CS(=O)(=O)c1ccc(-c2cnc(N)cn2)cc1,0,0.5891155004501343,CHEMBL4545526,
N[C@H](c1ccccc1)[C@@H](O)c1ccccc1,0,0.5891690850257874,CHEMBL461517,
Cn1cnc([N+](=O)[O-])c1Sc1nnc(-c2cccnc2)n1C,0,0.5893177390098572,CHEMBL1437741,
Cc1ccccc1NC(=O)Oc1cccc(OC(=O)c2ccccc2)c1,0,0.5895318388938904,CHEMBL1548040,
COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)c(C)c1C,0,0.589686393737793,CHEMBL1131,
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,0,0.5896954536437988,CHEMBL42,
N#C/N=C/N1CC=C(c2ccc(Cl)cc2)CC1,0,0.5898826718330383,CHEMBL4296888,
CS(=O)(=O)c1ccc(-c2cc(Br)sc2-c2ccc(F)cc2)cc1,0,0.5899406671524048,CHEMBL42485,
CCn1c2ccccc2c2c3ncc4cccn4c3ccc21,0,0.5899434089660645,CHEMBL1328213,
Brc1ccc(-c2csc(Nc3nc(-c4ccc(Br)cc4)cs3)n2)cc1,0,0.5902945399284363,CHEMBL1567058,
CC(C)(CO)[C@@H](O)C(=O)N/C=C/C(=O)NCCc1ccccc1,0,0.5903445482254028,CHEMBL4541703,
CC(=O)N1c2ccccc2N(C)C(=O)C1(C)C,0,0.590622067451477,CHEMBL4524416,
CC(=O)NCCCOc1ccc([N+](=O)[O-])cc1Cl,0,0.5907022953033447,CHEMBL1419330,
CC(C)(O)C1C2OC(=O)C1C1(O)CC3OC34C(=O)OC2C14C,0,0.5907022953033447,CHEMBL1881068,
O=C(NC(=S)Nc1cccc2c(O)cccc12)c1cccc(Br)c1,0,0.5908705592155457,CHEMBL1556907,
CCOC(=O)C1CC(C)=C(C)CC1C(=O)O,0,0.590974748134613,CHEMBL1350638,
O=S1(=O)CCN(c2ncc(C(F)(F)F)cc2Cl)CC1,0,0.591528594493866,CHEMBL4546083,
OCCNCCNCc1ccc(-c2cccc(Cl)c2)o1,0,0.5917032361030579,CHEMBL4534203,
CC(N)c1noc(-c2ccc(Cl)cc2)n1,0,0.5917482376098633,CHEMBL4545658,
CCCCCCC(C)OC(=O)c1ccccc1C(=O)O,0,0.5922540426254272,CHEMBL1452262,
Cc1ncc([N+](=O)[O-])n1CCO,0,0.5925428867340088,CHEMBL137,
Cc1nc(NCc2ccccc2)c2cc[nH]c2n1,0,0.5935313105583191,CHEMBL347425,
O=C(/C=C/c1ccccc1O)c1cc(O)c(O)cc1O,0,0.5935459733009338,CHEMBL3335593,
NC(=O)NC1NC(=O)NC1=O,0,0.5940461158752441,CHEMBL593429,
O=C(N/N=C/c1c[nH]c2ccccc12)c1cc2ccccc2[nH]1,0,0.5941287279129028,CHEMBL4561936,
Cl.O.Oc1ccc2c3c1O[C@H]1c4[nH]c5ccccc5c4C[C@@]4(O)C(C2)N(CC2CC2)CC[C@]314,0,0.5941383242607117,CHEMBL1408911,
O=C(Cc1c[nH]c2ccccc12)NNCc1ccccc1,0,0.5942233204841614,CHEMBL4535190,
CS(=O)(=O)O.Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,0,0.5943602323532104,CHEMBL1026,
NS(=O)(=O)c1ccc(N2C(=O)C=CC2=O)cc1,0,0.5948309898376465,CHEMBL4557770,
NC(=O)c1cc(-c2ccsc2)ccc1OCCOc1ccccc1,0,0.5949413776397705,CHEMBL2098378,
Cc1cccc2[nH]c(C(C)O)nc12,0,0.5950636863708496,CHEMBL4592816,
Cc1ccc(C(=O)NC(Cc2cc(F)c(F)cc2F)C(=O)O)cc1,0,0.5958235263824463,CHEMBL4550613,
CCOC(=O)c1cc(-c2ccccc2)nc2ccc(C)cc12,0,0.595851719379425,CHEMBL1370602,
COC(=O)[C@@H]1C[C@@H](O)CN1Cc1ncc(C(C)(C)C)o1,0,0.5960365533828735,CHEMBL4513274,
CC(=C/c1ccccc1)/C=C1/NC(=S)NC1=O,0,0.5963331460952759,CHEMBL4297012,
Cc1ccc2nc(Cl)c(/C=N/NCc3ccccc3)cc2c1,0,0.5965381860733032,CHEMBL4437682,
O=C(COc1ccc2ccccc2c1)NNCc1c[nH]c2ccccc12,0,0.5965732932090759,CHEMBL4554431,
C[As](=O)(O)c1cccc(C(=O)O)c1,0,0.5969704985618591,CHEMBL1876784,
Cc1cc(NC(=O)Nc2cccc3ccccc23)no1,0,0.597298800945282,CHEMBL1470412,
CC(C)(C)OC(=O)N1C(O)C(Cc2ccccc2)CN1S(=O)(=O)c1ccc([N+](=O)[O-])cc1,0,0.5973065495491028,CHEMBL4529935,
O=c1[nH]c(NCCO)nc2ccccc12,0,0.5973939299583435,CHEMBL4540898,
Cl.O=C(Nc1ccc(N2CCNCC2)nc1)c1oc(-c2ccccc2)nc1C(F)(F)F,0,0.5974473357200623,CHEMBL4572744,
CN1CCN(c2nccc3nc(-c4ccc(F)c(F)c4)[nH]c23)CC1,0,0.5977012515068054,CHEMBL3637874,
Nc1n[nH]c2c1C(c1ccccc1)CC(=O)N2,0,0.5980343222618103,CHEMBL4591016,
O=C1CN=C(c2ccc[nH]2)c2cc(Cl)ccc2N1,0,0.5981613993644714,CHEMBL91609,
O=C(N(c1ccccc1)c1ccccc1)N(c1ccccc1)c1ccccc1,0,0.5982431173324585,CHEMBL169335,
NC1(c2nc(-c3ccccc3)c[nH]2)CCCC1,0,0.5985855460166931,CHEMBL4581018,
Cc1ccc2nc(Cl)cc(=O)n2c1,0,0.59885573387146,CHEMBL1875150,
C=CCc1ccccc1OCC(=O)O,0,0.5991482734680176,CHEMBL1522048,
CC1=CN2C(c3cccc([N+](=O)[O-])c3)=NON(c3ccc(C)cn3)C2C=C1,0,0.5991613268852234,CHEMBL2360832,
COc1cc([N+](=O)[O-])ccc1NC(=O)Oc1ccc(NC(C)=O)cc1,0,0.599507749080658,CHEMBL1561788,
Cn1c(=O)c2c(nc(Oc3ccccc3)n2C)n(C)c1=O,0,0.5997843742370605,CHEMBL1529697,
COc1ccc(N2C(=O)C=CC2=O)cc1OC,0,0.599819004535675,CHEMBL1774751,
c1ccc2nc(NN=C3CCCCC3)ccc2c1,0,0.5999658703804016,CHEMBL1733260,
OC(c1ccccc1)c1nccs1,0,0.6001629829406738,CHEMBL4518327,
O=c1[nH]cc(Cl)cc1Cl,0,0.6002131700515747,CHEMBL4296976,
COc1ccc(C2=CC(c3ccc(OC)c(OC)c3)c3c(c4ccccc4oc3=O)O2)cc1OC,0,0.6003320813179016,CHEMBL1495325,
CN1Cc2cc(O)ccc2C1=O,0,0.6005509495735168,CHEMBL4567593,
OC[C@@H](O)[C@H]1OC(O)C[C@@H](O)[C@@H]1O,0,0.6005797386169434,CHEMBL4584259,
CS(=O)(=O)Nc1ccc(Cc2noc(-c3ccc4[nH]cc(CCN)c4c3)n2)cc1.O.O,0,0.6006665229797363,CHEMBL4548970,
COc1c(NC(C)=O)c2ccccc2c2ccccc12,0,0.6011403799057007,CHEMBL1404630,
COc1ccc(CN2C(=O)C(C)C2(Cc2cn(C(=O)OC(C)(C)C)c3ccccc23)C(=O)OC(C)(C)C)cc1,0,0.6013529896736145,CHEMBL4580875,
Cc1cc(Nc2ccc(C(F)(F)F)cc2)n2ccnc2n1,0,0.6014370918273926,CHEMBL2172226,
c1ccc(NCCSc2nc3ccccc3s2)cc1,0,0.6014737486839294,CHEMBL1377301,
CSc1nc(O)c(Nc2cccc(Cl)c2)c(O)n1,0,0.6015009880065918,CHEMBL1547116,
